Wikidata ID,PlanetMath,PlanetMath link
Q1457165,Frobenius group,http://planetmath.org/frobeniusgroup
Q769124,Frobenius homomorphism,http://planetmath.org/frobeniushomomorphism
Q769124,Frobenius map,http://planetmath.org/frobeniusmap
Q939253,Frobenius matrix norm,http://planetmath.org/frobeniusmatrixnorm
Q1340153,Frobenius method,http://planetmath.org/frobeniusmethod
Q769124,Frobenius morphism,http://planetmath.org/frobeniusmorphism
Q15810826,Frobenius product,http://planetmath.org/frobeniusproduct
Q48998319,Frobenius reciprocity,http://planetmath.org/frobeniusreciprocity
Q1655342,frugal number,http://planetmath.org/frugalnumber
Q3925845,Fuchsian differential equation,http://planetmath.org/fuchsiandifferentialequation
Q3343095,full reptend prime,http://planetmath.org/fullreptendprime
Q747027,fully invariant subgroup,http://planetmath.org/fullyinvariantsubgroup
Q11348,function,http://planetmath.org/function
Q579600,functional,http://planetmath.org/functional
Q190549,functional analysis,http://planetmath.org/functionalanalysis
Q1474584,functional calculus,http://planetmath.org/functionalcalculus
Q2348801,functional completeness,http://planetmath.org/functionalcompleteness
Q594452,functional equation,http://planetmath.org/functionalequation
Q5508773,function field,http://planetmath.org/functionfield
Q934367,function space,http://planetmath.org/functionspace
Q662830,fundamental group,http://planetmath.org/fundamentalgroup
Q85174068,fundamental groupoid,http://planetmath.org/fundamentalgroupoid
Q85174068,fundamental groupoid functor,http://planetmath.org/fundamentalgroupoidfunctor
Q1187646,fundamental homomorphism theorem,http://planetmath.org/fundamentalhomomorphismtheorem
Q2474925,fundamental lemma of calculus of variations,http://planetmath.org/fundamentallemmaofcalculusofvariations
Q652446,fundamental system of entourages,http://planetmath.org/fundamentalsystemofentourages
Q192760,fundamental theorem of algebra,http://planetmath.org/fundamentaltheoremofalgebra
Q670235,fundamental theorem of arithmetic,http://planetmath.org/fundamentaltheoremofarithmetic
Q1217677,fundamental theorem of calculus,http://planetmath.org/fundamentaltheoremofcalculus
Q142140,fundamental theorem of finitely generated abelian groups,http://planetmath.org/fundamentaltheoremoffinitelygeneratedabeliangroups
Q766522,fundamental theorem of Galois theory,http://planetmath.org/fundamentaltheoremofgaloistheory
Q2112539,fundamental theorem of projective geometry,http://planetmath.org/fundamentaltheoremofprojectivegeometry
Q57486,fundamental theorem of space curves,http://planetmath.org/fundamentaltheoremofspacecurves
Q2235316,fundamental theorem of symmetric polynomials,http://planetmath.org/fundamentaltheoremofsymmetricpolynomials
Q810225,fundamental units,http://planetmath.org/fundamentalunits
Q224821,fuzzy logic,http://planetmath.org/fuzzylogic
Q1055058,fuzzy subset,http://planetmath.org/fuzzysubset
Q8348314,f-vector,http://planetmath.org/fvector
Q7286,Gabrielle-Émilie le Tonnelier de Breteuil,http://planetmath.org/gabrielleemilieletonnelierdebreteuil
Q2144546,gale,http://planetmath.org/gale
Q1996100,Galois closure,http://planetmath.org/galoisclosure
Q714220,Galois conjugate,http://planetmath.org/galoisconjugate
Q1491747,Galois connection,http://planetmath.org/galoisconnection
Q2020004,Galois extension,http://planetmath.org/galoisextension
Q730384,Galois group,http://planetmath.org/galoisgroup
Q3427418,Galois representation,http://planetmath.org/galoisrepresentation
Q1507104,game,http://planetmath.org/game
Q1163282,Game of Life,http://planetmath.org/gameoflife
Q44455,game theory,http://planetmath.org/gametheory
Q190573,gamma function,http://planetmath.org/gammafunction
Q117806,gamma random variable,http://planetmath.org/gammarandomvariable
Q19014,Garden of Eden,http://planetmath.org/gardenofeden
Q323238,Gaston Julia,http://planetmath.org/gastonjulia
Q11301672,gauge group,http://planetmath.org/gaugegroup
Q742833,Gauss-Bonnet theorem,http://planetmath.org/gaussbonnettheorem
Q338886,Gauss Green theorem,http://planetmath.org/gaussgreentheorem
Q945953,Gaussian curvature,http://planetmath.org/gaussiancurvature
Q724975,Gaussian integer,http://planetmath.org/gaussianinteger
Q5527834,Gaussian polynomials,http://planetmath.org/gaussianpolynomials
Q724975,Gaussian prime,http://planetmath.org/gaussianprime
Q1496376,Gaussian process,http://planetmath.org/gaussianprocess
Q1008566,Gauss–Lucas theorem,http://planetmath.org/gausslucastheorem
Q428134,Gauss-Markov theorem,http://planetmath.org/gaussmarkovtheorem
Q526221,Gauss sum,http://planetmath.org/gausssum
Q2851438,gcd domain,http://planetmath.org/gcddomain
Q2226677,Gelfand-Mazur theorem,http://planetmath.org/gelfandmazurtheorem
Q2226682,Gelfand-Naimark representation theorem,http://planetmath.org/gelfandnaimarkrepresentationtheorem
Q5530428,Gelfand-Naimark-Segal construction,http://planetmath.org/gelfandnaimarksegalconstruction
Q2226682,Gelfand-Naimark theorem,http://planetmath.org/gelfandnaimarktheorem
Q4669840,Gelfand–Tornheim theorem,http://planetmath.org/gelfandtornheimtheorem
Q1499675,Gelfand transform,http://planetmath.org/gelfandtransform
Q307889,Gelfond-Schneider constant,http://planetmath.org/gelfondschneiderconstant
Q694114,generalized Bernoulli number,http://planetmath.org/generalizedbernoullinumber
Q4973304,generalized Boolean algebra,http://planetmath.org/generalizedbooleanalgebra
Q2004951,generalized Cartan matrix,http://planetmath.org/generalizedcartanmatrix
Q208416,generalized continuum hypothesis,http://planetmath.org/generalizedcontinuumhypothesis
Q5532468,generalized dihedral group,http://planetmath.org/generalizeddihedralgroup
Q970767,generalized eigenspace,http://planetmath.org/generalizedeigenspace
Q970767,generalized eigenvector,http://planetmath.org/generalizedeigenvector
Q25304332,generalized factorial,http://planetmath.org/generalizedfactorial
Q731894,generalized Hölder inequality,http://planetmath.org/generalizedholderinequality
Q370634,generalized inverse,http://planetmath.org/generalizedinverse
Q1501882,generalized linear model,http://planetmath.org/generalizedlinearmodel
Q855729,generalized mean,http://planetmath.org/generalizedmean
Q5532504,generalized quantifier,http://planetmath.org/generalizedquantifier
Q1335680,generalized quaternion group,http://planetmath.org/generalizedquaterniongroup
Q185612,generalized regular expression,http://planetmath.org/generalizedregularexpression
Q685140,generalized Riemann hypothesis,http://planetmath.org/generalizedriemannhypothesis
Q82029,generalized Riemann integral,http://planetmath.org/generalizedriemannintegral
Q524607,general linear group,http://planetmath.org/generallineargroup
Q1826488,general linear model,http://planetmath.org/generallinearmodel
Q591310,general position,http://planetmath.org/generalposition
Q6425087,general type,http://planetmath.org/generaltype
Q734209,generating set of a group,http://planetmath.org/generatingsetofagroup
Q17000267,generator,http://planetmath.org/generator
Q416508,generic,http://planetmath.org/generic
Q449470,generic point,http://planetmath.org/genericpoint
Q1771121,Gentzen system,http://planetmath.org/gentzensystem
Q28517129,genus,http://planetmath.org/genus
Q28517129,genus of topological surface,http://planetmath.org/genusoftopologicalsurface
Q213488,geodesic,http://planetmath.org/geodesic
Q213488,geodesic triangle,http://planetmath.org/geodesictriangle
Q1186649,geometric algebra,http://planetmath.org/geometricalgebra
Q729523,geometric distribution,http://planetmath.org/geometricdistribution
Q5535493,geometric lattice,http://planetmath.org/geometriclattice
Q185049,geometric mean,http://planetmath.org/geometricmean
Q729523,geometric random variable,http://planetmath.org/geometricrandomvariable
Q173523,geometric sequence,http://planetmath.org/geometricsequence
Q1306887,geometric series,http://planetmath.org/geometricseries
Q5535486,geometry,http://planetmath.org/geometry
Q337040,George Dantzig,http://planetmath.org/georgedantzig
Q296259,George Pólya,http://planetmath.org/georgepolya
Q296259,George Pólya,http://planetmath.org/georgepolya
Q57228,Georg Frobenius,http://planetmath.org/georgfrobenius
Q10615255,Gergonne point,http://planetmath.org/gergonnepoint
Q10615255,Gergonne triangle,http://planetmath.org/gergonnetriangle
Q2520842,germ,http://planetmath.org/germ
Q5553285,Gertrude Blanch,http://planetmath.org/gertrudeblanch
Q450290,Gertrude Cox,http://planetmath.org/gertrudecox
Q959831,girth,http://planetmath.org/girth
Q1418543,Giuga number,http://planetmath.org/giuganumber
Q191029,Giuseppe Peano,http://planetmath.org/giuseppepeano
Q1367799,Givens rotation,http://planetmath.org/givensrotation
Q544369,Glivenko-Cantelli lemma,http://planetmath.org/glivenkocantellilemma
Q5570832,global dimension,http://planetmath.org/globaldimension
Q1531713,global field,http://planetmath.org/globalfield
Q2912125,G-module,http://planetmath.org/gmodule
Q1451046,Gödel numbering,http://planetmath.org/godelnumbering
Q200787,Gödel’s incompleteness theorems,http://planetmath.org/godelsincompletenesstheorems
Q485520,Goldbach’s conjecture,http://planetmath.org/goldbachsconjecture
Q41690,golden ratio,http://planetmath.org/goldenratio
Q5580171,Goldie ring,http://planetmath.org/goldiering
Q9366,Google calculator,http://planetmath.org/googlecalculator
Q5583904,Google matrix,http://planetmath.org/googlematrix
Q507,googol,http://planetmath.org/googol
Q508,googolplex,http://planetmath.org/googolplex
Q593203,Goormaghtigh conjecture,http://planetmath.org/goormaghtighconjecture
Q11641,Grace Hopper,http://planetmath.org/gracehopper
Q15534632,graded algebra,http://planetmath.org/gradedalgebra
Q15534632,graded module,http://planetmath.org/gradedmodule
Q5591878,graded poset,http://planetmath.org/gradedposet
Q15534632,graded ring,http://planetmath.org/gradedring
Q173582,gradient,http://planetmath.org/gradient
Q287347,gradient theorem,http://planetmath.org/gradienttheorem
Q733169,Graham’s number,http://planetmath.org/grahamsnumber
Q733169,Graham’s number,http://planetmath.org/grahamsnumber
Q1409400,Gram determinant,http://planetmath.org/gramdeterminant
Q1409400,Gram matrix,http://planetmath.org/grammatrix
Q475239,Gram-Schmidt orthogonalization,http://planetmath.org/gramschmidtorthogonalization
Q363874,graph,http://planetmath.org/graph
Q363874,graph,http://planetmath.org/graph1
Q1371756,Grapher,http://planetmath.org/grapher
Q1371756,Grapher,http://planetmath.org/grapher
Q584521,graph homeomorphism,http://planetmath.org/graphhomeomorphism
Q3385162,graph homomorphism,http://planetmath.org/graphhomomorphism
Q303100,graph isomorphism,http://planetmath.org/graphisomorphism
Q3527155,graph minor theorem,http://planetmath.org/graphminortheorem
Q131476,graph theory,http://planetmath.org/graphtheory
Q4115842,graph topology,http://planetmath.org/graphtopology
Q146657,great circle,http://planetmath.org/greatcircle
Q131752,greatest common divisor,http://planetmath.org/greatestcommondivisor
Q585175,Great Internet Mersenne Prime Search,http://planetmath.org/greatinternetmersenneprimesearch
Q8216,Greek alphabet,http://planetmath.org/greekalphabet
Q378435,Green’s function,http://planetmath.org/greensfunction
Q321237,Green’s theorem,http://planetmath.org/greenstheorem
Q5606780,Gregory series,http://planetmath.org/gregoryseries
Q1499325,Greibach normal form,http://planetmath.org/greibachnormalform
Q68550,Grete Hermann,http://planetmath.org/gretehermann
Q117346,Grigori Perelman,http://planetmath.org/grigoriperelman
Q1551631,Gröbner basis,http://planetmath.org/grobnerbasis
Q1948965,grössencharacter,http://planetmath.org/grossencharacter
Q1128678,Grothendieck group,http://planetmath.org/grothendieckgroup
Q83478,group,http://planetmath.org/group
Q288465,group action,http://planetmath.org/groupaction
Q17019511,group C^*-algebra,http://planetmath.org/groupcalgebra
Q1408937,group cohomology,http://planetmath.org/groupcohomology
Q3041173,group extension,http://planetmath.org/groupextension
Q868169,group homomorphism,http://planetmath.org/grouphomomorphism
Q19922917,group inverse,http://planetmath.org/groupinverse
Q118084,group of units,http://planetmath.org/groupofunits
Q1196038,groupoid,http://planetmath.org/groupoid
Q1196038,groupoids,http://planetmath.org/groupoids
Q1055807,group representation,http://planetmath.org/grouprepresentation
Q2602722,group ring,http://planetmath.org/groupring
Q5611270,group scheme,http://planetmath.org/groupscheme
Q3777923,group scheme of multiplicative units,http://planetmath.org/groupschemeofmultiplicativeunits
Q1695400,group variety,http://planetmath.org/groupvariety
Q233646,growth,http://planetmath.org/growth
Q1162676,Haar integral,http://planetmath.org/haarintegral
Q1162676,Haar measure,http://planetmath.org/haarmeasure
Q1422682,Hadamard conjecture,http://planetmath.org/hadamardconjecture
Q1422682,Hadamard matrix,http://planetmath.org/hadamardmatrix
Q5637583,Hadamard product,http://planetmath.org/hadamardproduct
Q729359,Hadamard three-circle theorem,http://planetmath.org/hadamardthreecircletheorem
Q1054170,Hadwiger-Finsler inequality,http://planetmath.org/hadwigerfinslerinequality
Q866116,Hahn-Banach theorem,http://planetmath.org/hahnbanachtheorem
Q1568811,Hahn decomposition theorem,http://planetmath.org/hahndecompositiontheorem
Q2631152,Hahn-Kolmogorov theorem,http://planetmath.org/hahnkolmogorovtheorem
