parent_qid,parent_label,child_qid,child_label,relation,confidence,source_url,target_url,context,model,rationale,cache_hit,raw_response
Q20878207,weak homotopy equivalence,Q621850,reflexive relation,has_property,0.900,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/reflexive+relation,"Relation to homology type](quasi-isomorphism#RelationToChainHomologyType)_. ###### Proposition The existence of a weak homotopy equivalence from $X$ to $Y$ is a reflexive and transitive relation on Top, but it is not a symmetric relation. ###### Proof Reflexivity and transitivity are trivially checked. A counterexample to symmetry is example \ref{Circ",deepseek-v3.1:671b-cloud,a reflexive and transitive relation,yes,"{""label"": ""has_property"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""a reflexive and transitive relation""], ""confidence"": 0.9}"
Q20878207,weak homotopy equivalence,Q64861,transitive relation,has_property,0.850,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/transitive+relation,"orphism#RelationToChainHomologyType)_. ###### Proposition The existence of a weak homotopy equivalence from $X$ to $Y$ is a reflexive and transitive relation on Top, but it is not a symmetric relation. ###### Proof Reflexivity and transitivity are trivially checked. A counterexample to symmetry is example \ref{CircleAndPseudoCircle} below. =",deepseek-v3.1:671b-cloud,transitive relation,yes,"{""label"": ""has_property"", ""type_main"": ""property"", ""type_linked"": ""property"", ""evidence_spans"": [""transitive relation""], ""confidence"": 0.85}"
Q20878207,weak homotopy equivalence,Q621461,symmetric relation,no_relation,0.850,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/symmetric+relation,"rop #ReflexiveAndTransitiveButNotSymmetric} ###### Proposition The existence of a weak homotopy equivalence from $X$ to $Y$ is a reflexive and transitive relation on Top, but it is not a symmetric relation. ###### Proof Reflexivity and transitivity are trivially checked. A counterexample to symmetry is example \ref{CircleAndPseudoCircle} below. But we can consider the genuine equivalence rela",deepseek-v3.1:671b-cloud,it is not a symmetric relation,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""it is not a symmetric relation""], ""confidence"": 0.85}"
Q20878207,weak homotopy equivalence,Q229102,Surjective function,no_relation,0.700,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/surjection,"\underset{ n \in \mathbb{N}_+ }{\forall} \;\; [S^n, X] \underoverset {\simeq} {f_\ast} {\longrightarrow} [S^n, Y] \,. $$ 1. a surjection on the free homotopy set out of the wedge sum of circles indexed by (the set underlying) the fundamental group of $Y$: $$ \big[ \underset{\pi_1(Y)}{\vee} S^1",deepseek-v3.1:671b-cloud,a surjection on the free homotopy set,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""a surjection on the free homotopy set""], ""confidence"": 0.7}"
Q20878207,weak homotopy equivalence,Q662830,fundamental group,no_relation,0.700,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/fundamental+group,"{f_\ast} {\longrightarrow} [S^n, Y] \,. $$ 1. a surjection on the free homotopy set out of the wedge sum of circles indexed by (the set underlying) the fundamental group of $Y$: $$ \big[ \underset{\pi_1(Y)}{\vee} S^1 ,\, X \big] \overset{\; f_\ast \;}{\twoheadrightarrow} \big[ \underset{\pi_1(Y)}{\vee} S^1",deepseek-v3.1:671b-cloud,the fundamental group of $Y$,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""the fundamental group of $Y$""], ""confidence"": 0.7}"
Q20878207,weak homotopy equivalence,Q10567583,small category,no_relation,0.700,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/small+category,"pological spaces, as above. (Since the geometric realization of any simpicial set is a CW complex, in this case its geometric realization is actually a homotopy equivalence.) Likewise, a functor between small categories is sometimes said to be a weak homotopy equivalence if its nerve is a weak homotopy equivalence of simplicial sets, hence of topological spaces after geometric realization of categories. These are th",deepseek-v3.1:671b-cloud,a functor between small categories is sometimes said to be a weak homotopy equivalence,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""a functor between small categories is sometimes said to be a weak homotopy equivalence""], ""confidence"": 0.7}"
Q20878207,weak homotopy equivalence,Q5758318,N-category,no_relation,0.700,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/n-category,"A]] and Quillen's theorem B in in this contex. Similarly, one can define weak homotopy equivalences between any sort of object that has a geometric realization, such as a cubical set, a globular set, an n-category, an n-fold category, and so on. Note that in some of these cases, such as as simplicial sets, symmetric sets, and probably cubical sets, there is also a notion of ""homotopy equivalence"" from which this notion needs",deepseek-v3.1:671b-cloud,"one can define weak homotopy equivalences between any sort of object that has a geometric realization, such as a cubical set, a globular set, an n-category",yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""one can define weak homotopy equivalences between any sort of object that has a geometric realization, such as a cubical set, a globular set, an n-category""], ""confidence"": 0.7}"
Q20878207,weak homotopy equivalence,Q119087553,Circle,no_relation,0.700,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/circle,"eak homotopy equivalence going the other way, according to prop. \ref{ReflexiveAndTransitiveButNotSymmetric} above. ###### Example Let $S^1 \in $ Top denote the ordinary circle and $\mathbb{S}$ the pseudocircle. There is a continuous function $S^1 \to \mathbb{S}$ which is a weak homotopy equivalence, hence in particular $\pi_1(\mathbb{S}) \simeq \mathbb{Z}$. But every continuous map",deepseek-v3.1:671b-cloud,Let $S^1 \in $ Top denote the ordinary circle,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""Let $S^1 \\in $ Top denote the ordinary circle""], ""confidence"": 0.7}"
Q20878207,weak homotopy equivalence,Q5384166,Equality,no_relation,0.500,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/equality,"meq \mathbb{Z}$. But every continuous map the other way round has to induce the trivial map on $\pi_1$. This is the simplest in a class of counter-examples discussed in (McCord). ## Related concepts equality isomorphism equivalence weak equivalence homotopy equivalence, weak homotopy equivalence rational homotopy equivalence n-equivalence [[equivariant weak homotopy equ",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [], ""confidence"": 0.5}"
Q20878207,weak homotopy equivalence,Q1082992,equivalence of categories,no_relation,0.500,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/equivalence,"us map the other way round has to induce the trivial map on $\pi_1$. This is the simplest in a class of counter-examples discussed in (McCord). ## Related concepts equality isomorphism equivalence weak equivalence homotopy equivalence, weak homotopy equivalence rational homotopy equivalence n-equivalence equivariant weak homotopy equivalence * [[stable weak homotopy",deepseek-v3.1:671b-cloud,equivalence | weak homotopy equivalence,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""equivalence"", ""weak homotopy equivalence""], ""confidence"": 0.5}"
Q20878207,weak homotopy equivalence,Q1626409,homotopy equivalence,no_relation,0.500,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,https://ncatlab.org/nlab/show/rational+homotopy+equivalence,"ss of counter-examples discussed in (McCord). ## Related concepts equality isomorphism equivalence weak equivalence homotopy equivalence, weak homotopy equivalence rational homotopy equivalence n-equivalence equivariant weak homotopy equivalence stable weak homotopy equivalence Bousfield equivalence homotopy equivalence of toposes equivalence in an (∞,1)-category",deepseek-v3.1:671b-cloud,"homotopy equivalence, weak homotopy equivalence",yes,"{""label"": ""none"", ""type_main"": ""unknown"", ""type_linked"": ""unknown"", ""evidence_spans"": [""homotopy equivalence, weak homotopy equivalence""], ""confidence"": 0.5}"
Q193846,wave equation,Q203484,Laplacian,has_part,0.850,https://ncatlab.org/nlab/show/wave+equation,https://ncatlab.org/nlab/show/Laplace+operator,") \to C^\infty(X)$ its Laplace operator, the wave equation on $X$ is the linear differential equation $$ \Box_g f = 0 \,. $$ where $\Box_g$ denotes the _wave operator_ /Laplace operator, a hyperbolic differential operator. For $m \in \mathbb{R}$ the inhomogenous equation $$ \Box_g f = m^2 f $$ is called the _Klein-Gordon equation_. ## Properties ### Fundamental solution On a [[globally",deepseek-v3.1:671b-cloud,"its Laplace operator | the wave equation on $X$ is the linear differential equation $$ \Box_g f = 0 \,. $$ where $\Box_g$ denotes the _wave operator_ /Laplace operator",yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""its Laplace operator"", ""the wave equation on $X$ is the linear differential equation $$ \\Box_g f = 0 \\,. $$ where $\\Box_g$ denotes the _wave operator_ /Laplace operator""], ""confidence"": 0.85}"
Q193846,wave equation,Q1129902,linear differential equation,subclass_of,0.950,https://ncatlab.org/nlab/show/wave+equation,https://ncatlab.org/nlab/show/linear+differential+equation,"esics]] (this example). ## Related concepts wave plane wave, wave vector, wavelength, frequency superposition linear differential equation scalar field Green's function Feynman propagator spectral geometry, hearing the shape of a drum heat equation Klein-Gordon equation sine-Gordon equation [[Schrödin",deepseek-v3.1:671b-cloud,the wave equation on $X$ is the linear differential equation,yes,"{""label"": ""subclass_of"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""the wave equation on $X$ is the linear differential equation""], ""confidence"": 0.95}"
Q193846,wave equation,Q868967,Klein–Gordon equation,no_relation,0.800,https://ncatlab.org/nlab/show/wave+equation,https://ncatlab.org/nlab/show/Klein-Gordon+equation,"requency]] superposition linear differential equation scalar field Green's function Feynman propagator spectral geometry, hearing the shape of a drum heat equation Klein-Gordon equation sine-Gordon equation Schrödinger equation Dirac equation ## References F. Friedlander, _The Wave Equation on a Curved Space-Time_, Cambridge: Cambridge University Press, 1975 * [[Howard Georgi",deepseek-v3.1:671b-cloud,the inhomogenous equation $$ \Box_g f = m^2 f $$ is called the _Klein-Gordon equation_,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""the inhomogenous equation $$ \\Box_g f = m^2 f $$ is called the _Klein-Gordon equation_""], ""confidence"": 0.8}"
Q193846,wave equation,Q6510488,heat equation,no_relation,0.800,https://ncatlab.org/nlab/show/wave+equation,https://ncatlab.org/nlab/show/heat+equation,", wavelength, frequency superposition linear differential equation scalar field Green's function Feynman propagator spectral geometry, hearing the shape of a drum heat equation Klein-Gordon equation sine-Gordon equation Schrödinger equation Dirac equation ## References F. Friedlander, _The Wave Equation on a Curved Space-Time_, Cambridge: Cambridge University P",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [], ""confidence"": 0.8}"
Q193846,wave equation,Q272621,Dirac equation,no_relation,0.500,https://ncatlab.org/nlab/show/wave+equation,https://ncatlab.org/nlab/show/Dirac+equation,"]] Green's function Feynman propagator spectral geometry, hearing the shape of a drum heat equation Klein-Gordon equation sine-Gordon equation Schrödinger equation Dirac equation ## References F. Friedlander, _The Wave Equation on a Curved Space-Time_, Cambridge: Cambridge University Press, 1975 Howard Georgi, The Physics of Waves, Prentice Hall (1993) $[$[web](https://www.people.f",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [], ""confidence"": 0.5}"
