Title,Link,Normalized,Candidates
derivative as parameter for solving differential equations,http://planetmath.org/derivativeasparameterforsolvingdifferentialequations,derivativeasparameterforsolvingdifferentialequations,
derivative for parametric form,http://planetmath.org/derivativeforparametricform,derivativeforparametricform,
derivative notation,http://planetmath.org/derivativenotation,derivativenotation,
derivative of even/odd function (proof),http://planetmath.org/derivativeofevenoddfunctionproof,derivativeofevenoddfunctionproof,
derivative of exponential function,http://planetmath.org/derivativeofexponentialfunction,derivativeofexponentialfunction,
derivative of homogeneous function,http://planetmath.org/derivativeofhomogeneousfunction,derivativeofhomogeneousfunction,
derivative of inverse function,http://planetmath.org/derivativeofinversefunction,derivativeofinversefunction,
derivative of inverse matrix,http://planetmath.org/derivativeofinversematrix,derivativeofinversematrix,
derivative of limit function diverges from limit of derivatives,http://planetmath.org/derivativeoflimitfunctiondivergesfromlimitofderivatives,derivativeoflimitfunctiondivergesfromlimitofderivatives,
derivative of logarithm with respect to base,http://planetmath.org/derivativeoflogarithmwithrespecttobase,derivativeoflogarithmwithrespecttobase,
derivative of matrix,http://planetmath.org/derivativeofmatrix,derivativeofmatrix,
derivative of polynomial,http://planetmath.org/derivativeofpolynomial,derivativeofpolynomial,
derivative of Riemann integral,http://planetmath.org/derivativeofriemannintegral,derivativeofriemannintegral,
derivative of x^n,http://planetmath.org/derivativeofxn,derivativeofxn,
derivative operator is unbounded in the sup norm,http://planetmath.org/derivativeoperatorisunboundedinthesupnorm,derivativeoperatorisunboundedinthesupnorm,
derivatives by pure algebra,http://planetmath.org/derivativesbypurealgebra,derivativesbypurealgebra,
derivatives of hyperbolic functions,http://planetmath.org/derivativesofhyperbolicfunctions,derivativesofhyperbolicfunctions,Q114704892 (0.840; token_jaccard=0.60) theory of hyperbolic functions [layer2.csv]
derivatives of sine and cosine,http://planetmath.org/derivativesofsineandcosine,derivativesofsineandcosine,Q13647261 (0.840; token_jaccard=0.60) sine and cosine [layer5.csv]
derivatives of s⁢i⁢nx and c⁢o⁢sx,http://planetmath.org/derivativesofsinxandcosx,derivativesofsinxandcosx,
derivatives of solution of first order ODE,http://planetmath.org/derivativesofsolutionoffirstorderode,derivativesofsolutionoffirstorderode,
derived Boolean operations,http://planetmath.org/derivedbooleanoperations,derivedbooleanoperations,
derived subgroup,http://planetmath.org/derivedsubgroup,derivedsubgroup,
Deriving the trigonometric addition formulae using area and cosine rule,http://planetmath.org/derivingthetrigonometricadditionformulaeusingareaandcosinerule1,derivingthetrigonometricadditionformulaeusingareaandcosinerule,
descending chain condition,http://planetmath.org/descendingchaincondition,descendingchaincondition,
descending order,http://planetmath.org/descendingorder,descendingorder,
descending series,http://planetmath.org/descendingseries,descendingseries,
descriptive metadata specification,http://planetmath.org/descriptivemetadataspecification,descriptivemetadataspecification,
determinant as a multilinear mapping,http://planetmath.org/determinantasamultilinearmapping,determinantasamultilinearmapping,
determinant condition for a sequence of vectors,http://planetmath.org/determinantconditionforasequenceofvectors,determinantconditionforasequenceofvectors,
determinant inequalities,http://planetmath.org/determinantinequalities,determinantinequalities,
determinant in terms of traces of powers,http://planetmath.org/determinantintermsoftracesofpowers,determinantintermsoftracesofpowers,
determinant of anti-diagonal matrix,http://planetmath.org/determinantofantidiagonalmatrix,determinantofantidiagonalmatrix,Q4774357 (0.840; token_jaccard=0.60) anti-diagonal matrix [layer5.csv]
determinant of the Vandermonde matrix,http://planetmath.org/determinantofthevandermondematrix,determinantofthevandermondematrix,
determinants of some matrices of special form,http://planetmath.org/determinantsofsomematricesofspecialform,determinantsofsomematricesofspecialform,
determination of abundant numbers with specified prime factors,http://planetmath.org/determinationofabundantnumberswithspecifiedprimefactors,determinationofabundantnumberswithspecifiedprimefactors,
determination of even abundant numbers with one odd prime factor,http://planetmath.org/determinationofevenabundantnumberswithoneoddprimefactor,determinationofevenabundantnumberswithoneoddprimefactor,
determination of Fourier coefficients,http://planetmath.org/determinationoffouriercoefficients,determinationoffouriercoefficients,
determining envelope,http://planetmath.org/determiningenvelope,determiningenvelope,
determining from angles that a triangle is isosceles,http://planetmath.org/determiningfromanglesthatatriangleisisosceles,determiningfromanglesthatatriangleisisosceles,
determining integer contraharmonic means,http://planetmath.org/determiningintegercontraharmonicmeans,determiningintegercontraharmonicmeans,
determining rank of matrix,http://planetmath.org/determiningrankofmatrix,determiningrankofmatrix,
determining rotations and reflections in ℝ^2,http://planetmath.org/determiningrotationsandreflectionsinmathbbr2,determiningrotationsandreflectionsinr2,
determining series convergence,http://planetmath.org/determiningseriesconvergence,determiningseriesconvergence,
determining signs of trigonometric functions,http://planetmath.org/determiningsignsoftrigonometricfunctions,determiningsignsoftrigonometricfunctions,
determining the continuations of exponent,http://planetmath.org/determiningthecontinuationsofexponent,determiningthecontinuationsofexponent,
determining when a point is inside a polygon,http://planetmath.org/determiningwhenapointisinsideapolygon,determiningwhenapointisinsideapolygon,
deterministic finite automaton,http://planetmath.org/deterministicfiniteautomaton,deterministicfiniteautomaton,Q243800 (0.840; token_jaccard=0.60) two-way deterministic finite automaton [layer4.csv]
deterministic Turing machine,http://planetmath.org/deterministicturingmachine,deterministicturingmachine,Q1190223 (0.900; token_jaccard=0.75) non-deterministic Turing machine [layer1.csv]; Q163310 (0.867; token_jaccard=0.67) Turing machine [layer4.csv]
development,http://planetmath.org/development,development,
diagonal embedding,http://planetmath.org/diagonalembedding,diagonalembedding,
diagonal intersection,http://planetmath.org/diagonalintersection,diagonalintersection,
diagonalizable,http://planetmath.org/diagonalizable,diagonalizable,
diagonalizable operator,http://planetmath.org/diagonalizableoperator,diagonalizableoperator,
diagonalization,http://planetmath.org/diagonalization,diagonalization,
diagonalization of quadratic form,http://planetmath.org/diagonalizationofquadraticform,diagonalizationofquadraticform,
diametral points,http://planetmath.org/diametralpoints,diametralpoints,
◇,http://planetmath.org/diamond,,
◇ is equivalent to ♣ and continuum hypothesis,http://planetmath.org/diamondisequivalenttoclubsuitandcontinuumhypothesis,isequivalenttoandcontinuumhypothesis,
diamond lemma,http://planetmath.org/diamondlemma,diamondlemma,
Diederich-Fornaess theorem,http://planetmath.org/diederichfornaesstheorem,diederichfornaesstheorem,
Dieudonné theorem on linear preservers of the singular matrices,http://planetmath.org/dieudonnetheoremonlinearpreserversofthesingularmatrices,dieudonnetheoremonlinearpreserversofthesingularmatrices,
diffeotopy,http://planetmath.org/diffeotopy,diffeotopy,
difference equations,http://planetmath.org/differenceequations1,differenceequations,
difference of lattice elements,http://planetmath.org/differenceoflatticeelements,differenceoflatticeelements,
difference of vectors,http://planetmath.org/differenceofvectors,differenceofvectors,
differentiable functions are continuous,http://planetmath.org/differentiablefunctionsarecontinuous,differentiablefunctionsarecontinuous,
differential-difference equations for hypergeometric function,http://planetmath.org/differentialdifferenceequationsforhypergeometricfunction,differentialdifferenceequationsforhypergeometricfunction,
differential equation of circles,http://planetmath.org/differentialequationofcircles,differentialequationofcircles,
differential equations for x^x,http://planetmath.org/differentialequationsforxx,differentialequationsforxx,
differential equations of Jacobi ϑ functions,http://planetmath.org/differentialequationsofjacobivarthetafunctions,differentialequationsofjacobiθfunctions,
differential field,http://planetmath.org/differentialfield,differentialfield,
differential form,http://planetmath.org/differentialform,differentialform,
differential logic,http://planetmath.org/differentiallogic,differentiallogic,
differential propositional calculus : appendix 1,http://planetmath.org/differentialpropositionalcalculusappendix1,differentialpropositionalcalculusappendix1,
differential propositional calculus : appendix 2,http://planetmath.org/differentialpropositionalcalculusappendix2,differentialpropositionalcalculusappendix2,
differential propositional calculus : appendix 3,http://planetmath.org/differentialpropositionalcalculusappendix3,differentialpropositionalcalculusappendix3,
differential propositional calculus : appendix 4,http://planetmath.org/differentialpropositionalcalculusappendix4,differentialpropositionalcalculusappendix4,
differential propositional calculus : examples,http://planetmath.org/differentialpropositionalcalculusexamples,differentialpropositionalcalculusexamples,
differentiation of Laplace transform with respect to parameter,http://planetmath.org/differentiationoflaplacetransformwithrespecttoparameter,differentiationoflaplacetransformwithrespecttoparameter,
differentiation under the integral sign,http://planetmath.org/differentiationundertheintegralsign,differentiationundertheintegralsign,
Diffie-Hellman key exchange,http://planetmath.org/diffiehellmankeyexchange,diffiehellmankeyexchange,
digamma and polygamma function,http://planetmath.org/digammaandpolygammafunction,digammaandpolygammafunction,
digitaddition generator,http://planetmath.org/digitadditiongenerator,digitadditiongenerator,
digital library structure,http://planetmath.org/digitallibrarystructure,digitallibrarystructure,
digital number system,http://planetmath.org/digitalnumbersystem,digitalnumbersystem,
digital object,http://planetmath.org/digitalobject,digitalobject,
digital object,http://planetmath.org/digitalobject,digitalobject,
dilogarithm function,http://planetmath.org/dilogarithmfunction,dilogarithmfunction,
dimension of a poset,http://planetmath.org/dimensionofaposet,dimensionofaposet,Q65090975 (0.840; token_jaccard=0.60) dimension of a scheme [layer3.csv]
dimension of the special orthogonal group,http://planetmath.org/dimensionofthespecialorthogonalgroup,dimensionofthespecialorthogonalgroup,
dimension theorem for symplectic complement (proof),http://planetmath.org/dimensiontheoremforsymplecticcomplementproof,dimensiontheoremforsymplecticcomplementproof,
dimension (vector space),http://planetmath.org/dimensionvectorspace,dimensionvectorspace,Q3058336 (0.900; token_jaccard=0.75) finite dimension vector space [layer3.csv]; Q125977 (0.867; token_jaccard=0.67) vector space [layer5.csv]; Q929302 (0.840; token_jaccard=0.60) dimension of a vector space [layer3.csv]
Dini derivative,http://planetmath.org/diniderivative,diniderivative,
Diophantine equation,http://planetmath.org/diophantineequation,diophantineequation,
Dirac equation,http://planetmath.org/diracequation,diracequation,
Dirac sequence,http://planetmath.org/diracsequence,diracsequence,
directed set,http://planetmath.org/directedset,directedset,Q120868052 (0.867; token_jaccard=0.67) downward directed set [layer5.csv]; Q1513048 (0.867; token_jaccard=0.67) upward directed set [layer5.csv]
direct images of analytic sets are analytic,http://planetmath.org/directimagesofanalyticsetsareanalytic,directimagesofanalyticsetsareanalytic,
